"workerid","trial_type","Property","prevalence","Category"
11,"priors","carry Lyme disease",0,"Peacocks"
11,"priors","carry Lyme disease",0,"Robins"
11,"priors","carry Lyme disease",25,"Ticks"
11,"priors","carry Lyme disease",25,"Mosquitos"
11,"priors","carry Lyme disease",0,"Ducks"
11,"priors","carry Lyme disease",0,"Sharks"
11,"priors","carry Lyme disease",0,"Lions"
11,"priors","carry Lyme disease",0,"Tigers"
11,"priors","carry Lyme disease",0,"Bears"
11,"priors","carry Lyme disease",0,"Elephants"
11,"priors","carry Lyme disease",0,"Dogs"
11,"priors","carry malaria",0,"Peacocks"
11,"priors","carry malaria",0,"Robins"
11,"priors","carry malaria",10,"Ticks"
11,"priors","carry malaria",25,"Mosquitos"
11,"priors","carry malaria",0,"Ducks"
11,"priors","carry malaria",0,"Sharks"
11,"priors","carry malaria",0,"Lions"
11,"priors","carry malaria",0,"Tigers"
11,"priors","carry malaria",0,"Bears"
11,"priors","carry malaria",0,"Elephants"
11,"priors","carry malaria",0,"Dogs"
11,"priors","are full-grown",30,"Peacocks"
11,"priors","are full-grown",30,"Robins"
11,"priors","are full-grown",30,"Ticks"
11,"priors","are full-grown",30,"Mosquitos"
11,"priors","are full-grown",30,"Ducks"
11,"priors","are full-grown",30,"Sharks"
11,"priors","are full-grown",30,"Lions"
11,"priors","are full-grown",30,"Tigers"
11,"priors","are full-grown",30,"Bears"
11,"priors","are full-grown",30,"Elephants"
11,"priors","are full-grown",30,"Dogs"
11,"priors","lay eggs",100,"Peacocks"
11,"priors","lay eggs",100,"Robins"
11,"priors","lay eggs",100,"Ticks"
11,"priors","lay eggs",100,"Mosquitos"
11,"priors","lay eggs",100,"Ducks"
11,"priors","lay eggs",0,"Sharks"
11,"priors","lay eggs",0,"Lions"
11,"priors","lay eggs",0,"Tigers"
11,"priors","lay eggs",0,"Bears"
11,"priors","lay eggs",0,"Elephants"
11,"priors","lay eggs",0,"Dogs"
11,"priors","have beautiful feathers",75,"Peacocks"
11,"priors","have beautiful feathers",75,"Robins"
11,"priors","have beautiful feathers",0,"Ticks"
11,"priors","have beautiful feathers",0,"Mosquitos"
11,"priors","have beautiful feathers",50,"Ducks"
11,"priors","have beautiful feathers",0,"Sharks"
11,"priors","have beautiful feathers",0,"Lions"
11,"priors","have beautiful feathers",0,"Tigers"
11,"priors","have beautiful feathers",0,"Bears"
11,"priors","have beautiful feathers",0,"Elephants"
11,"priors","have beautiful feathers",0,"Dogs"
11,"priors","eat people",5,"Tigers"
11,"priors","eat people",5,"Lions"
11,"priors","eat people",0,"Kangaroos"
11,"priors","eat people",0,"Cardinals"
11,"priors","eat people",0,"Swans"
11,"priors","eat people",0,"Leopards"
11,"priors","eat people",0,"Giraffes"
11,"priors","eat people",0,"Hippos"
11,"priors","eat people",0,"Penguins"
11,"priors","eat people",1,"Snakes"
11,"priors","eat people",0,"Baders"
11,"priors","are female",50,"Tigers"
11,"priors","are female",50,"Lions"
11,"priors","are female",50,"Kangaroos"
11,"priors","are female",50,"Cardinals"
11,"priors","are female",50,"Swans"
11,"priors","are female",50,"Leopards"
11,"priors","are female",50,"Giraffes"
11,"priors","are female",50,"Hippos"
11,"priors","are female",50,"Penguins"
11,"priors","are female",50,"Snakes"
11,"priors","are female",50,"Baders"
11,"priors","are juvenile",25,"Tigers"
11,"priors","are juvenile",25,"Lions"
11,"priors","are juvenile",25,"Kangaroos"
11,"priors","are juvenile",25,"Cardinals"
11,"priors","are juvenile",25,"Swans"
11,"priors","are juvenile",25,"Leopards"
11,"priors","are juvenile",25,"Giraffes"
11,"priors","are juvenile",25,"Hippos"
11,"priors","are juvenile",25,"Penguins"
11,"priors","are juvenile",25,"Snakes"
11,"priors","are juvenile",25,"Baders"
11,"priors","have spots",25,"Tigers"
11,"priors","have spots",0,"Lions"
11,"priors","have spots",5,"Kangaroos"
11,"priors","have spots",2,"Cardinals"
11,"priors","have spots",2,"Swans"
11,"priors","have spots",100,"Leopards"
11,"priors","have spots",90,"Giraffes"
11,"priors","have spots",0,"Hippos"
11,"priors","have spots",1,"Penguins"
11,"priors","have spots",10,"Snakes"
11,"priors","have spots",2,"Baders"
11,"priors","have pouches",0,"Tigers"
11,"priors","have pouches",0,"Lions"
11,"priors","have pouches",50,"Kangaroos"
11,"priors","have pouches",0,"Cardinals"
11,"priors","have pouches",0,"Swans"
11,"priors","have pouches",0,"Leopards"
11,"priors","have pouches",0,"Giraffes"
11,"priors","have pouches",0,"Hippos"
11,"priors","have pouches",0,"Penguins"
11,"priors","have pouches",0,"Snakes"
11,"priors","have pouches",0,"Baders"
11,"priors","are white",2,"Tigers"
11,"priors","are white",2,"Lions"
11,"priors","are white",2,"Kangaroos"
11,"priors","are white",2,"Cardinals"
11,"priors","are white",95,"Swans"
11,"priors","are white",5,"Leopards"
11,"priors","are white",2,"Giraffes"
11,"priors","are white",0,"Hippos"
11,"priors","are white",1,"Penguins"
11,"priors","are white",2,"Snakes"
11,"priors","are white",2,"Baders"
11,"priors","are red",0,"Tigers"
11,"priors","are red",0,"Lions"
11,"priors","are red",0,"Kangaroos"
11,"priors","are red",95,"Cardinals"
11,"priors","are red",0,"Swans"
11,"priors","are red",0,"Leopards"
11,"priors","are red",0,"Giraffes"
11,"priors","are red",0,"Hippos"
11,"priors","are red",0,"Penguins"
11,"priors","are red",0,"Snakes"
11,"priors","are red",0,"Baders"
11,"priors","have manes",50,"Tigers"
11,"priors","have manes",50,"Lions"
11,"priors","have manes",0,"Kangaroos"
11,"priors","have manes",0,"Cardinals"
11,"priors","have manes",0,"Swans"
11,"priors","have manes",25,"Leopards"
11,"priors","have manes",20,"Giraffes"
11,"priors","have manes",0,"Hippos"
11,"priors","have manes",0,"Penguins"
11,"priors","have manes",0,"Snakes"
11,"priors","have manes",50,"Baders"
12,"priors","eat people",50,"Leopards"
12,"priors","eat people",50,"Tigers"
12,"priors","eat people",0,"Peacocks"
12,"priors","eat people",50,"Lions"
12,"priors","eat people",0,"Cardinals"
12,"priors","eat people",0,"Ducks"
12,"priors","eat people",10,"Bears"
12,"priors","eat people",0,"Turtles"
12,"priors","eat people",10,"Alligators"
12,"priors","eat people",0,"Frogs"
12,"priors","eat people",0,"Cats"
12,"priors","have spots",80,"Leopards"
12,"priors","have spots",0,"Tigers"
12,"priors","have spots",80,"Peacocks"
12,"priors","have spots",0,"Lions"
12,"priors","have spots",0,"Cardinals"
12,"priors","have spots",10,"Ducks"
12,"priors","have spots",0,"Bears"
12,"priors","have spots",10,"Turtles"
12,"priors","have spots",0,"Alligators"
12,"priors","have spots",30,"Frogs"
12,"priors","have spots",5,"Cats"
12,"priors","have wings",0,"Leopards"
12,"priors","have wings",0,"Tigers"
12,"priors","have wings",100,"Peacocks"
12,"priors","have wings",0,"Lions"
12,"priors","have wings",100,"Cardinals"
12,"priors","have wings",100,"Ducks"
12,"priors","have wings",0,"Bears"
12,"priors","have wings",0,"Turtles"
12,"priors","have wings",0,"Alligators"
12,"priors","have wings",0,"Frogs"
12,"priors","have wings",0,"Cats"
12,"priors","are female",50,"Leopards"
12,"priors","are female",50,"Tigers"
12,"priors","are female",50,"Peacocks"
12,"priors","are female",50,"Lions"
12,"priors","are female",50,"Cardinals"
12,"priors","are female",50,"Ducks"
12,"priors","are female",50,"Bears"
12,"priors","are female",50,"Turtles"
12,"priors","are female",50,"Alligators"
12,"priors","are female",50,"Frogs"
12,"priors","are female",50,"Cats"
12,"priors","are full-grown",40,"Leopards"
12,"priors","are full-grown",40,"Tigers"
12,"priors","are full-grown",40,"Peacocks"
12,"priors","are full-grown",40,"Lions"
12,"priors","are full-grown",40,"Cardinals"
12,"priors","are full-grown",40,"Ducks"
12,"priors","are full-grown",40,"Bears"
12,"priors","are full-grown",40,"Turtles"
12,"priors","are full-grown",40,"Alligators"
12,"priors","are full-grown",40,"Frogs"
12,"priors","are full-grown",40,"Cats"
12,"priors","have manes",0,"Leopards"
12,"priors","have manes",0,"Tigers"
12,"priors","have manes",0,"Peacocks"
12,"priors","have manes",30,"Lions"
12,"priors","have manes",0,"Cardinals"
12,"priors","have manes",0,"Ducks"
12,"priors","have manes",0,"Bears"
12,"priors","have manes",0,"Turtles"
12,"priors","have manes",0,"Alligators"
12,"priors","have manes",0,"Frogs"
12,"priors","have manes",0,"Cats"
12,"priors","have beautiful feathers",0,"Leopards"
12,"priors","have beautiful feathers",0,"Tigers"
12,"priors","have beautiful feathers",100,"Peacocks"
12,"priors","have beautiful feathers",0,"Lions"
12,"priors","have beautiful feathers",100,"Cardinals"
12,"priors","have beautiful feathers",100,"Ducks"
12,"priors","have beautiful feathers",0,"Bears"
12,"priors","have beautiful feathers",0,"Turtles"
12,"priors","have beautiful feathers",0,"Alligators"
12,"priors","have beautiful feathers",0,"Frogs"
12,"priors","have beautiful feathers",0,"Cats"
12,"priors","are red",0,"Leopards"
12,"priors","are red",0,"Tigers"
12,"priors","are red",0,"Peacocks"
12,"priors","are red",0,"Lions"
12,"priors","are red",50,"Cardinals"
12,"priors","are red",0,"Ducks"
12,"priors","are red",0,"Bears"
12,"priors","are red",0,"Turtles"
12,"priors","are red",0,"Alligators"
12,"priors","are red",0,"Frogs"
12,"priors","are red",0,"Cats"
12,"priors","attack swimmers",0,"Ticks"
12,"priors","attack swimmers",5,"Sharks"
12,"priors","attack swimmers",0,"Robins"
12,"priors","attack swimmers",50,"Mosquitos"
12,"priors","attack swimmers",0,"Kangaroos"
12,"priors","attack swimmers",5,"Swans"
12,"priors","attack swimmers",0,"Spiders"
12,"priors","attack swimmers",0,"Cats"
12,"priors","attack swimmers",0,"Dogs"
12,"priors","attack swimmers",10,"Turtles"
12,"priors","attack swimmers",0,"Frogs"
12,"priors","lay eggs",50,"Ticks"
12,"priors","lay eggs",0,"Sharks"
12,"priors","lay eggs",50,"Robins"
12,"priors","lay eggs",50,"Mosquitos"
12,"priors","lay eggs",0,"Kangaroos"
12,"priors","lay eggs",50,"Swans"
12,"priors","lay eggs",50,"Spiders"
12,"priors","lay eggs",0,"Cats"
12,"priors","lay eggs",0,"Dogs"
12,"priors","lay eggs",50,"Turtles"
12,"priors","lay eggs",50,"Frogs"
12,"priors","are white",20,"Ticks"
12,"priors","are white",20,"Sharks"
12,"priors","are white",0,"Robins"
12,"priors","are white",20,"Mosquitos"
12,"priors","are white",0,"Kangaroos"
12,"priors","are white",20,"Swans"
12,"priors","are white",5,"Spiders"
12,"priors","are white",10,"Cats"
12,"priors","are white",10,"Dogs"
12,"priors","are white",0,"Turtles"
12,"priors","are white",5,"Frogs"
12,"priors","carry malaria",1,"Ticks"
12,"priors","carry malaria",0,"Sharks"
12,"priors","carry malaria",0,"Robins"
12,"priors","carry malaria",20,"Mosquitos"
12,"priors","carry malaria",0,"Kangaroos"
12,"priors","carry malaria",0,"Swans"
12,"priors","carry malaria",0,"Spiders"
12,"priors","carry malaria",0,"Cats"
12,"priors","carry malaria",0,"Dogs"
12,"priors","carry malaria",0,"Turtles"
12,"priors","carry malaria",0,"Frogs"
12,"priors","are male",50,"Ticks"
12,"priors","are male",50,"Sharks"
12,"priors","are male",50,"Robins"
12,"priors","are male",50,"Mosquitos"
12,"priors","are male",50,"Kangaroos"
12,"priors","are male",50,"Swans"
12,"priors","are male",50,"Spiders"
12,"priors","are male",50,"Cats"
12,"priors","are male",50,"Dogs"
12,"priors","are male",50,"Turtles"
12,"priors","are male",40,"Frogs"
12,"priors","have pouches",0,"Ticks"
12,"priors","have pouches",0,"Sharks"
12,"priors","have pouches",0,"Robins"
12,"priors","have pouches",0,"Mosquitos"
12,"priors","have pouches",50,"Kangaroos"
12,"priors","have pouches",0,"Swans"
12,"priors","have pouches",0,"Spiders"
12,"priors","have pouches",0,"Cats"
12,"priors","have pouches",0,"Dogs"
12,"priors","have pouches",0,"Turtles"
12,"priors","have pouches",0,"Frogs"
12,"priors","are juvenile",60,"Ticks"
12,"priors","are juvenile",60,"Sharks"
12,"priors","are juvenile",60,"Robins"
12,"priors","are juvenile",60,"Mosquitos"
12,"priors","are juvenile",60,"Kangaroos"
12,"priors","are juvenile",60,"Swans"
12,"priors","are juvenile",60,"Spiders"
12,"priors","are juvenile",60,"Cats"
12,"priors","are juvenile",60,"Dogs"
12,"priors","are juvenile",60,"Turtles"
12,"priors","are juvenile",60,"Frogs"
12,"priors","carry Lyme disease",30,"Ticks"
12,"priors","carry Lyme disease",0,"Sharks"
12,"priors","carry Lyme disease",0,"Robins"
12,"priors","carry Lyme disease",0,"Mosquitos"
12,"priors","carry Lyme disease",0,"Kangaroos"
12,"priors","carry Lyme disease",0,"Swans"
12,"priors","carry Lyme disease",0,"Spiders"
12,"priors","carry Lyme disease",0,"Cats"
12,"priors","carry Lyme disease",0,"Dogs"
12,"priors","carry Lyme disease",0,"Turtles"
12,"priors","carry Lyme disease",0,"Frogs"
13,"priors","have pouches",0,"Ticks"
13,"priors","have pouches",0,"Ducks"
13,"priors","have pouches",0,"Swans"
13,"priors","have pouches",0,"Tigers"
13,"priors","have pouches",0,"Mosquitos"
13,"priors","have pouches",50,"Kangaroos"
13,"priors","have pouches",0,"Dogs"
13,"priors","have pouches",0,"Cats"
13,"priors","have pouches",0,"Hamsters"
13,"priors","have pouches",0,"Rabbits"
13,"priors","have pouches",0,"Parrots"
13,"priors","carry Lyme disease",50,"Ticks"
13,"priors","carry Lyme disease",0,"Ducks"
13,"priors","carry Lyme disease",0,"Swans"
13,"priors","carry Lyme disease",0,"Tigers"
13,"priors","carry Lyme disease",0,"Mosquitos"
13,"priors","carry Lyme disease",0,"Kangaroos"
13,"priors","carry Lyme disease",0,"Dogs"
13,"priors","carry Lyme disease",0,"Cats"
13,"priors","carry Lyme disease",0,"Hamsters"
13,"priors","carry Lyme disease",0,"Rabbits"
13,"priors","carry Lyme disease",0,"Parrots"
13,"priors","are full-grown",50,"Ticks"
13,"priors","are full-grown",50,"Ducks"
13,"priors","are full-grown",50,"Swans"
13,"priors","are full-grown",50,"Tigers"
13,"priors","are full-grown",50,"Mosquitos"
13,"priors","are full-grown",50,"Kangaroos"
13,"priors","are full-grown",50,"Dogs"
13,"priors","are full-grown",50,"Cats"
13,"priors","are full-grown",50,"Hamsters"
13,"priors","are full-grown",50,"Rabbits"
13,"priors","are full-grown",50,"Parrots"
13,"priors","eat people",0,"Ticks"
13,"priors","eat people",0,"Ducks"
13,"priors","eat people",0,"Swans"
13,"priors","eat people",25,"Tigers"
13,"priors","eat people",0,"Mosquitos"
13,"priors","eat people",0,"Kangaroos"
13,"priors","eat people",0,"Dogs"
13,"priors","eat people",0,"Cats"
13,"priors","eat people",0,"Hamsters"
13,"priors","eat people",0,"Rabbits"
13,"priors","eat people",0,"Parrots"
13,"priors","carry malaria",0,"Ticks"
13,"priors","carry malaria",0,"Ducks"
13,"priors","carry malaria",0,"Swans"
13,"priors","carry malaria",0,"Tigers"
13,"priors","carry malaria",50,"Mosquitos"
13,"priors","carry malaria",0,"Kangaroos"
13,"priors","carry malaria",0,"Dogs"
13,"priors","carry malaria",0,"Cats"
13,"priors","carry malaria",0,"Hamsters"
13,"priors","carry malaria",0,"Rabbits"
13,"priors","carry malaria",0,"Parrots"
13,"priors","are male",50,"Ticks"
13,"priors","are male",50,"Ducks"
13,"priors","are male",50,"Swans"
13,"priors","are male",50,"Tigers"
13,"priors","are male",50,"Mosquitos"
13,"priors","are male",50,"Kangaroos"
13,"priors","are male",50,"Dogs"
13,"priors","are male",50,"Cats"
13,"priors","are male",50,"Hamsters"
13,"priors","are male",50,"Rabbits"
13,"priors","are male",50,"Parrots"
13,"priors","have wings",0,"Ticks"
13,"priors","have wings",100,"Ducks"
13,"priors","have wings",100,"Swans"
13,"priors","have wings",0,"Tigers"
13,"priors","have wings",100,"Mosquitos"
13,"priors","have wings",0,"Kangaroos"
13,"priors","have wings",0,"Dogs"
13,"priors","have wings",0,"Cats"
13,"priors","have wings",0,"Hamsters"
13,"priors","have wings",0,"Rabbits"
13,"priors","have wings",100,"Parrots"
13,"priors","are white",0,"Ticks"
13,"priors","are white",25,"Ducks"
13,"priors","are white",50,"Swans"
13,"priors","are white",1,"Tigers"
13,"priors","are white",0,"Mosquitos"
13,"priors","are white",0,"Kangaroos"
13,"priors","are white",25,"Dogs"
13,"priors","are white",25,"Cats"
13,"priors","are white",25,"Hamsters"
13,"priors","are white",33,"Rabbits"
13,"priors","are white",25,"Parrots"
13,"priors","are red",0,"Peacocks"
13,"priors","are red",0,"Sharks"
13,"priors","are red",33,"Cardinals"
13,"priors","are red",0,"Leopards"
13,"priors","are red",33,"Robins"
13,"priors","are red",0,"Lions"
13,"priors","are red",0,"Dogs"
13,"priors","are red",0,"Cats"
13,"priors","are red",0,"Rabbits"
13,"priors","are red",0,"Hamsters"
13,"priors","are red",33,"Parrots"
13,"priors","have manes",0,"Peacocks"
13,"priors","have manes",0,"Sharks"
13,"priors","have manes",0,"Cardinals"
13,"priors","have manes",0,"Leopards"
13,"priors","have manes",0,"Robins"
13,"priors","have manes",50,"Lions"
13,"priors","have manes",0,"Dogs"
13,"priors","have manes",0,"Cats"
13,"priors","have manes",0,"Rabbits"
13,"priors","have manes",0,"Hamsters"
13,"priors","have manes",0,"Parrots"
13,"priors","attack swimmers",0,"Peacocks"
13,"priors","attack swimmers",25,"Sharks"
13,"priors","attack swimmers",0,"Cardinals"
13,"priors","attack swimmers",0,"Leopards"
13,"priors","attack swimmers",0,"Robins"
13,"priors","attack swimmers",0,"Lions"
13,"priors","attack swimmers",0,"Dogs"
13,"priors","attack swimmers",0,"Cats"
13,"priors","attack swimmers",0,"Rabbits"
13,"priors","attack swimmers",0,"Hamsters"
13,"priors","attack swimmers",0,"Parrots"
13,"priors","are female",50,"Peacocks"
13,"priors","are female",50,"Sharks"
13,"priors","are female",50,"Cardinals"
13,"priors","are female",50,"Leopards"
13,"priors","are female",50,"Robins"
13,"priors","are female",50,"Lions"
13,"priors","are female",50,"Dogs"
13,"priors","are female",50,"Cats"
13,"priors","are female",50,"Rabbits"
13,"priors","are female",50,"Hamsters"
13,"priors","are female",50,"Parrots"
13,"priors","have spots",25,"Peacocks"
13,"priors","have spots",0,"Sharks"
13,"priors","have spots",0,"Cardinals"
13,"priors","have spots",100,"Leopards"
13,"priors","have spots",0,"Robins"
13,"priors","have spots",0,"Lions"
13,"priors","have spots",25,"Dogs"
13,"priors","have spots",25,"Cats"
13,"priors","have spots",0,"Rabbits"
13,"priors","have spots",0,"Hamsters"
13,"priors","have spots",0,"Parrots"
13,"priors","are juvenile",25,"Peacocks"
13,"priors","are juvenile",25,"Sharks"
13,"priors","are juvenile",25,"Cardinals"
13,"priors","are juvenile",25,"Leopards"
13,"priors","are juvenile",25,"Robins"
13,"priors","are juvenile",25,"Lions"
13,"priors","are juvenile",25,"Dogs"
13,"priors","are juvenile",25,"Cats"
13,"priors","are juvenile",25,"Rabbits"
13,"priors","are juvenile",25,"Hamsters"
13,"priors","are juvenile",25,"Parrots"
13,"priors","lay eggs",50,"Peacocks"
13,"priors","lay eggs",0,"Sharks"
13,"priors","lay eggs",50,"Cardinals"
13,"priors","lay eggs",0,"Leopards"
13,"priors","lay eggs",50,"Robins"
13,"priors","lay eggs",0,"Lions"
13,"priors","lay eggs",0,"Dogs"
13,"priors","lay eggs",0,"Cats"
13,"priors","lay eggs",0,"Rabbits"
13,"priors","lay eggs",0,"Hamsters"
13,"priors","lay eggs",50,"Parrots"
13,"priors","have beautiful feathers",100,"Peacocks"
13,"priors","have beautiful feathers",0,"Sharks"
13,"priors","have beautiful feathers",100,"Cardinals"
13,"priors","have beautiful feathers",0,"Leopards"
13,"priors","have beautiful feathers",100,"Robins"
13,"priors","have beautiful feathers",0,"Lions"
13,"priors","have beautiful feathers",0,"Dogs"
13,"priors","have beautiful feathers",0,"Cats"
13,"priors","have beautiful feathers",0,"Rabbits"
13,"priors","have beautiful feathers",0,"Hamsters"
13,"priors","have beautiful feathers",100,"Parrots"
15,"priors","are male",50,"Robins"
15,"priors","are male",30,"Mosquitos"
15,"priors","are male",45,"Ducks"
15,"priors","are male",50,"Leopards"
15,"priors","are male",40,"Kangaroos"
15,"priors","are male",55,"Swans"
15,"priors","are male",60,"Tigers"
15,"priors","are male",50,"Dogs"
15,"priors","are male",50,"Cats"
15,"priors","are male",55,"Monkeys"
15,"priors","are male",40,"Frogs"
15,"priors","are juvenile",60,"Robins"
15,"priors","are juvenile",90,"Mosquitos"
15,"priors","are juvenile",40,"Ducks"
15,"priors","are juvenile",30,"Leopards"
15,"priors","are juvenile",25,"Kangaroos"
15,"priors","are juvenile",40,"Swans"
15,"priors","are juvenile",10,"Tigers"
15,"priors","are juvenile",30,"Dogs"
15,"priors","are juvenile",30,"Cats"
15,"priors","are juvenile",20,"Monkeys"
15,"priors","are juvenile",50,"Frogs"
15,"priors","carry malaria",0,"Robins"
15,"priors","carry malaria",50,"Mosquitos"
15,"priors","carry malaria",0,"Ducks"
15,"priors","carry malaria",0,"Leopards"
15,"priors","carry malaria",0,"Kangaroos"
15,"priors","carry malaria",0,"Swans"
15,"priors","carry malaria",0,"Tigers"
15,"priors","carry malaria",0,"Dogs"
15,"priors","carry malaria",0,"Cats"
15,"priors","carry malaria",0,"Monkeys"
15,"priors","carry malaria",0,"Frogs"
15,"priors","lay eggs",100,"Robins"
15,"priors","lay eggs",100,"Mosquitos"
15,"priors","lay eggs",100,"Ducks"
15,"priors","lay eggs",0,"Leopards"
15,"priors","lay eggs",0,"Kangaroos"
15,"priors","lay eggs",100,"Swans"
15,"priors","lay eggs",0,"Tigers"
15,"priors","lay eggs",0,"Dogs"
15,"priors","lay eggs",0,"Cats"
15,"priors","lay eggs",0,"Monkeys"
15,"priors","lay eggs",100,"Frogs"
15,"priors","have spots",10,"Robins"
15,"priors","have spots",0,"Mosquitos"
15,"priors","have spots",50,"Ducks"
15,"priors","have spots",100,"Leopards"
15,"priors","have spots",0,"Kangaroos"
15,"priors","have spots",0,"Swans"
15,"priors","have spots",15,"Tigers"
15,"priors","have spots",60,"Dogs"
15,"priors","have spots",60,"Cats"
15,"priors","have spots",20,"Monkeys"
15,"priors","have spots",45,"Frogs"
15,"priors","have wings",100,"Robins"
15,"priors","have wings",100,"Mosquitos"
15,"priors","have wings",100,"Ducks"
15,"priors","have wings",0,"Leopards"
15,"priors","have wings",0,"Kangaroos"
15,"priors","have wings",100,"Swans"
15,"priors","have wings",0,"Tigers"
15,"priors","have wings",0,"Dogs"
15,"priors","have wings",0,"Cats"
15,"priors","have wings",0,"Monkeys"
15,"priors","have wings",0,"Frogs"
15,"priors","are white",1,"Robins"
15,"priors","are white",0,"Mosquitos"
15,"priors","are white",1,"Ducks"
15,"priors","are white",1,"Leopards"
15,"priors","are white",1,"Kangaroos"
15,"priors","are white",1,"Swans"
15,"priors","are white",1,"Tigers"
15,"priors","are white",15,"Dogs"
15,"priors","are white",25,"Cats"
15,"priors","are white",5,"Monkeys"
15,"priors","are white",2,"Frogs"
15,"priors","have pouches",0,"Robins"
15,"priors","have pouches",0,"Mosquitos"
15,"priors","have pouches",0,"Ducks"
15,"priors","have pouches",0,"Leopards"
15,"priors","have pouches",50,"Kangaroos"
15,"priors","have pouches",0,"Swans"
15,"priors","have pouches",0,"Tigers"
15,"priors","have pouches",0,"Dogs"
15,"priors","have pouches",0,"Cats"
15,"priors","have pouches",0,"Monkeys"
15,"priors","have pouches",0,"Frogs"
15,"priors","carry Lyme disease",0,"Lions"
15,"priors","carry Lyme disease",0,"Tigers"
15,"priors","carry Lyme disease",1,"Cardinals"
15,"priors","carry Lyme disease",1,"Peacocks"
15,"priors","carry Lyme disease",90,"Ticks"
15,"priors","carry Lyme disease",0,"Sharks"
15,"priors","carry Lyme disease",1,"Cats"
15,"priors","carry Lyme disease",1,"Dogs"
15,"priors","carry Lyme disease",2,"Monkeys"
15,"priors","carry Lyme disease",0,"Whales"
15,"priors","carry Lyme disease",0,"Porcupines"
15,"priors","are female",50,"Lions"
15,"priors","are female",50,"Tigers"
15,"priors","are female",50,"Cardinals"
15,"priors","are female",50,"Peacocks"
15,"priors","are female",50,"Ticks"
15,"priors","are female",50,"Sharks"
15,"priors","are female",50,"Cats"
15,"priors","are female",50,"Dogs"
15,"priors","are female",50,"Monkeys"
15,"priors","are female",50,"Whales"
15,"priors","are female",50,"Porcupines"
15,"priors","have manes",50,"Lions"
15,"priors","have manes",0,"Tigers"
15,"priors","have manes",0,"Cardinals"
15,"priors","have manes",0,"Peacocks"
15,"priors","have manes",0,"Ticks"
15,"priors","have manes",0,"Sharks"
15,"priors","have manes",0,"Cats"
15,"priors","have manes",0,"Dogs"
15,"priors","have manes",10,"Monkeys"
15,"priors","have manes",0,"Whales"
15,"priors","have manes",0,"Porcupines"
15,"priors","have beautiful feathers",0,"Lions"
15,"priors","have beautiful feathers",0,"Tigers"
15,"priors","have beautiful feathers",50,"Cardinals"
15,"priors","have beautiful feathers",50,"Peacocks"
15,"priors","have beautiful feathers",0,"Ticks"
15,"priors","have beautiful feathers",0,"Sharks"
15,"priors","have beautiful feathers",0,"Cats"
15,"priors","have beautiful feathers",0,"Dogs"
15,"priors","have beautiful feathers",0,"Monkeys"
15,"priors","have beautiful feathers",0,"Whales"
15,"priors","have beautiful feathers",0,"Porcupines"
15,"priors","attack swimmers",0,"Lions"
15,"priors","attack swimmers",0,"Tigers"
15,"priors","attack swimmers",0,"Cardinals"
15,"priors","attack swimmers",0,"Peacocks"
15,"priors","attack swimmers",0,"Ticks"
15,"priors","attack swimmers",10,"Sharks"
15,"priors","attack swimmers",0,"Cats"
15,"priors","attack swimmers",0,"Dogs"
15,"priors","attack swimmers",0,"Monkeys"
15,"priors","attack swimmers",1,"Whales"
15,"priors","attack swimmers",0,"Porcupines"
15,"priors","are red",0,"Lions"
15,"priors","are red",0,"Tigers"
15,"priors","are red",50,"Cardinals"
15,"priors","are red",0,"Peacocks"
15,"priors","are red",0,"Ticks"
15,"priors","are red",0,"Sharks"
15,"priors","are red",0,"Cats"
15,"priors","are red",0,"Dogs"
15,"priors","are red",2,"Monkeys"
15,"priors","are red",0,"Whales"
15,"priors","are red",0,"Porcupines"
15,"priors","are full-grown",80,"Lions"
15,"priors","are full-grown",80,"Tigers"
15,"priors","are full-grown",50,"Cardinals"
15,"priors","are full-grown",60,"Peacocks"
15,"priors","are full-grown",25,"Ticks"
15,"priors","are full-grown",60,"Sharks"
15,"priors","are full-grown",75,"Cats"
15,"priors","are full-grown",75,"Dogs"
15,"priors","are full-grown",75,"Monkeys"
15,"priors","are full-grown",90,"Whales"
15,"priors","are full-grown",65,"Porcupines"
15,"priors","eat people",10,"Lions"
15,"priors","eat people",10,"Tigers"
15,"priors","eat people",0,"Cardinals"
15,"priors","eat people",0,"Peacocks"
15,"priors","eat people",0,"Ticks"
15,"priors","eat people",25,"Sharks"
15,"priors","eat people",0,"Cats"
15,"priors","eat people",1,"Dogs"
15,"priors","eat people",2,"Monkeys"
15,"priors","eat people",2,"Whales"
15,"priors","eat people",0,"Porcupines"
16,"priors","are female",60,"Leopards"
16,"priors","are female",25,"Sharks"
16,"priors","are female",60,"Tigers"
16,"priors","are female",50,"Mosquitos"
16,"priors","are female",70,"Lions"
16,"priors","are female",50,"Cardinals"
16,"priors","are female",60,"Panthers"
16,"priors","are female",30,"Whales"
16,"priors","are female",40,"Dolphins"
16,"priors","are female",50,"Orioles"
16,"priors","are female",20,"Flies"
16,"priors","have spots",100,"Leopards"
16,"priors","have spots",5,"Sharks"
16,"priors","have spots",0,"Tigers"
16,"priors","have spots",0,"Mosquitos"
16,"priors","have spots",3,"Lions"
16,"priors","have spots",0,"Cardinals"
16,"priors","have spots",3,"Panthers"
16,"priors","have spots",10,"Whales"
16,"priors","have spots",0,"Dolphins"
