"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"1587",75,"is male","free_production",6601,12,"seahorse","seahorse is male",0
"1588",75,"is juvenile","free_production",5441,13,"fawn","fawn is juvenile",0
"1589",75,"has beautiful feathers","free_production",4526,14,"peacock","peacock has beautiful feathers",1
"1590",75,"carries malaria","free_production",5799,15,"mosquito","mosquito carries malaria",1
"1591",75,"attacks swimmers","free_production",9006,16,"piranha","piranha attacks swimmers",0
"1592",75,"has spots","free_production",7296,17,"dalmatian","dalmatian has spots",0
"1593",75,"is white","free_production",18350,18,"wolf","wolf is white",0
"1594",75,"has a mane","free_production",4362,19,"lion","lion has a mane",1
"1595",75,"eats people","free_production",8188,20,"shark","shark eats people",0
"1596",75,"doesn't carry malaria","free_production",5886,21,"giraffe","giraffe doesn't carry malaria",0
"1597",76,"lays eggs","free_production",19655,1,"chicken","chicken lays eggs",0
"1598",76,"doesn't attack swimmers","free_production",27544,2,"dolphin","dolphin doesn't attack swimmers",0
"1599",76,"has spots","free_production",26839,3,"butterfly","butterfly has spots",0
"1600",76,"carries Lyme disease","free_production",9495,4,"tick","tick carries Lyme disease",1
"1601",76,"doesn't carry malaria","free_production",15400,5,"zebra","zebra doesn't carry malaria",0
"1602",76,"eats people","free_production",19463,6,"lion","lion eats people",0
"1603",76,"attacks swimmers","free_production",4895,7,"shark","shark attacks swimmers",1
"1604",76,"is red","free_production",13040,8,"wolf","wolf is red",0
"1605",76,"has a mane","free_production",35970,9,"horse","horse has a mane",0
"1606",76,"carries malaria","free_production",19573,10,"mosquito","mosquito carries malaria",1
"1607",76,"doesn't have beautiful feathers","free_production",6567,11,"dog","dog doesn't have beautiful feathers",0
"1608",76,"is female","free_production",8551,12,"human","human is female",0
"1609",76,"is juvenile","free_production",16711,13,"human(boy)","human(boy) is juvenile",0
"1610",76,"doesn't eat people","free_production",10886,14,"mouse","mouse doesn't eat people",0
"1611",76,"has wings","free_production",28791,15,"robin","robin has wings",0
"1612",76,"is white","free_production",15232,16,"polarbear","polarbear is white",0
"1613",76,"has beautiful feathers","free_production",5880,17,"peacock","peacock has beautiful feathers",1
"1614",76,"is full-grown","free_production",9416,18,"ape","ape is full-grown",0
"1615",76,"doesn't carry Lyme disease","free_production",23152,19,"guppie","guppie doesn't carry Lyme disease",0
"1616",76,"has a pouch","free_production",6312,20,"kangeroo","kangeroo has a pouch",0
"1617",76,"is male","free_production",9592,21,"human","human is male",0
"1618",77,"has spots","free_production",5801,1,"dog","dog has spots",0
"1619",77,"has beautiful feathers","free_production",3797,2,"bird","bird has beautiful feathers",0
"1620",77,"carries Lyme disease","free_production",4527,3,"tick","tick carries Lyme disease",1
"1621",77,"is full-grown","free_production",10073,4,"bear","bear is full-grown",0
"1622",77,"has wings","free_production",4754,5,"bird","bird has wings",0
"1623",77,"lays eggs","free_production",3596,6,"chicken","chicken lays eggs",0
"1624",77,"has a mane","free_production",3325,7,"lion","lion has a mane",1
"1625",77,"is juvenile","free_production",5325,8,"cub","cub is juvenile",0
"1626",77,"eats people","free_production",8336,9,"shark","shark eats people",0
"1627",77,"is red","free_production",4222,10,"robin","robin is red",0
"1628",77,"doesn't carry Lyme disease","free_production",6078,11,"cat","cat doesn't carry Lyme disease",0
"1629",77,"is white","free_production",9497,12,"polarbear","polarbear is white",0
"1630",77,"doesn't attack swimmers","free_production",7908,13,"goldfish","goldfish doesn't attack swimmers",0
"1631",77,"has a pouch","free_production",4047,14,"kangaroo","kangaroo has a pouch",1
"1632",77,"carries malaria","free_production",4767,15,"mosquito","mosquito carries malaria",1
"1633",77,"is female","free_production",5443,16,"liones","liones is female",0
"1634",77,"doesn't eat people","free_production",21149,17,"tuna","tuna doesn't eat people",0
"1635",77,"doesn't carry malaria","free_production",5729,18,"ant","ant doesn't carry malaria",0
"1636",77,"doesn't have beautiful feathers","free_production",10203,19,"bull","bull doesn't have beautiful feathers",0
"1637",77,"is male","free_production",7122,20,"lion","lion is male",1
"1638",77,"attacks swimmers","free_production",8460,21,"shark","shark attacks swimmers",1
"1639",78,"has beautiful feathers","free_production",6654,1,"parot","parot has beautiful feathers",0
"1640",78,"has wings","free_production",7016,2,"butterfly","butterfly has wings",0
"1641",78,"is juvenile","free_production",9419,3,"worm","worm is juvenile",0
"1642",78,"carries Lyme disease","free_production",3859,4,"tick","tick carries Lyme disease",1
"1643",78,"carries malaria","free_production",4782,5,"mosquito","mosquito carries malaria",1
"1644",78,"is male","free_production",4624,6,"camel","camel is male",0
"1645",78,"doesn't attack swimmers","free_production",5227,7,"dolphin","dolphin doesn't attack swimmers",0
"1646",78,"doesn't have beautiful feathers","free_production",6540,8,"alligator","alligator doesn't have beautiful feathers",0
"1647",78,"has a pouch","free_production",8616,9,"kangaroo","kangaroo has a pouch",1
"1648",78,"has spots","free_production",5863,10,"giraffe","giraffe has spots",0
"1649",78,"is full-grown","free_production",4856,11,"elephant","elephant is full-grown",0
"1650",78,"is red","free_production",5669,12,"ladybug","ladybug is red",0
"1651",78,"is white","free_production",11383,13,"polarbear","polarbear is white",0
"1652",78,"is female","free_production",7374,14,"cow","cow is female",0
"1653",78,"has a mane","free_production",4500,15,"horse","horse has a mane",0
"1654",78,"attacks swimmers","free_production",4257,16,"shark","shark attacks swimmers",1
"1655",78,"lays eggs","free_production",4577,17,"chicken","chicken lays eggs",0
"1656",78,"doesn't carry Lyme disease","free_production",4758,18,"monkey","monkey doesn't carry Lyme disease",0
"1657",78,"doesn't carry malaria","free_production",5296,19,"lion","lion doesn't carry malaria",0
"1658",78,"eats people","free_production",6048,20,"tiger","tiger eats people",1
"1659",78,"doesn't eat people","free_production",7927,21,"anteater","anteater doesn't eat people",0
"1660",79,"has a mane","free_production",3831,1,"horse","horse has a mane",0
"1661",79,"doesn't carry Lyme disease","free_production",5407,2,"fox","fox doesn't carry Lyme disease",0
"1662",79,"carries malaria","free_production",7744,3,"mosquito","mosquito carries malaria",1
"1663",79,"has wings","free_production",3042,4,"bird","bird has wings",0
"1664",79,"is male","free_production",5549,5,"fish","fish is male",0
"1665",79,"doesn't attack swimmers","free_production",21348,6,"tadpole","tadpole doesn't attack swimmers",0
"1666",79,"carries Lyme disease","free_production",3095,7,"tick","tick carries Lyme disease",1
"1667",79,"doesn't carry malaria","free_production",7472,8,"elephant","elephant doesn't carry malaria",0
"1668",79,"eats people","free_production",3976,9,"lion","lion eats people",0
"1669",79,"has a pouch","free_production",3562,10,"kangeroo","kangeroo has a pouch",0
"1670",79,"is red","free_production",4722,11,"ladybug","ladybug is red",0
"1671",79,"doesn't eat people","free_production",7313,12,"cardinal","cardinal doesn't eat people",0
"1672",79,"has beautiful feathers","free_production",3682,13,"peacock","peacock has beautiful feathers",1
"1673",79,"lays eggs","free_production",3955,14,"ostrich","ostrich lays eggs",0
"1674",79,"doesn't have beautiful feathers","free_production",5497,15,"pigeon","pigeon doesn't have beautiful feathers",0
"1675",79,"is white","free_production",2996,16,"dove","dove is white",0
"1676",79,"is female","free_production",14710,17,"elephant","elephant is female",0
"1677",79,"is juvenile","free_production",4465,18,"pony","pony is juvenile",0
"1678",79,"has spots","free_production",5474,19,"leopard","leopard has spots",1
"1679",79,"is full-grown","free_production",5249,20,"horse","horse is full-grown",0
"1680",79,"attacks swimmers","free_production",3005,21,"shark","shark attacks swimmers",1
"1681",80,"is full-grown","free_production",7894,1,"horse","horse is full-grown",0
"1682",80,"has spots","free_production",7168,2,"dog","dog has spots",0
"1683",80,"is red","free_production",17376,3,"ladybug","ladybug is red",0
"1684",80,"carries malaria","free_production",10024,4,"mosquito","mosquito carries malaria",1
"1685",80,"has wings","free_production",7264,5,"bird","bird has wings",0
"1686",80,"lays eggs","free_production",6704,6,"spider","spider lays eggs",0
"1687",80,"is white","free_production",6088,7,"dog","dog is white",0
"1688",80,"attacks swimmers","free_production",4151,8,"shark","shark attacks swimmers",1
"1689",80,"is male","free_production",6968,9,"lion","lion is male",1
"1690",80,"has a pouch","free_production",10208,10,"kangaroo","kangaroo has a pouch",1
"1691",80,"doesn't carry malaria","free_production",5311,11,"cat","cat doesn't carry malaria",0
"1692",80,"has a mane","free_production",6383,12,"horse","horse has a mane",0
"1693",80,"doesn't attack swimmers","free_production",6143,13,"dolphin","dolphin doesn't attack swimmers",0
"1694",80,"eats people","free_production",18968,14,"bear","bear eats people",0
"1695",80,"is juvenile","free_production",10688,15,"bearcub","bearcub is juvenile",0
"1696",80,"has beautiful feathers","free_production",6487,16,"peacock","peacock has beautiful feathers",1
"1697",80,"doesn't eat people","free_production",8848,17,"cat","cat doesn't eat people",0
"1698",80,"doesn't carry Lyme disease","free_production",30263,18,"trout","trout doesn't carry Lyme disease",0
"1699",80,"carries Lyme disease","free_production",23216,19,"rat","rat carries Lyme disease",0
"1700",80,"doesn't have beautiful feathers","free_production",6695,20,"deer","deer doesn't have beautiful feathers",0
"1701",80,"is female","free_production",18993,21,"peacock","peacock is female",0
"1702",81,"has beautiful feathers","free_production",15893,1,"bird","bird has beautiful feathers",0
"1703",81,"carries Lyme disease","free_production",18325,2,"rat","rat carries Lyme disease",0
"1704",81,"is full-grown","free_production",8040,3,"horse","horse is full-grown",0
"1705",81,"is juvenile","free_production",26507,4,"larva","larva is juvenile",0
"1706",81,"carries malaria","free_production",19075,5,"mosquito","mosquito carries malaria",1
"1707",81,"doesn't carry Lyme disease","free_production",22938,6,"tick","tick doesn't carry Lyme disease",1
"1708",81,"attacks swimmers","free_production",4905,7,"shark","shark attacks swimmers",1
"1709",81,"is female","free_production",12786,8,"cat","cat is female",0
"1710",81,"has spots","free_production",13746,9,"cheetah","cheetah has spots",0
"1711",81,"doesn't carry malaria","free_production",45406,10,"grasshopper","grasshopper doesn't carry malaria",0
"1712",81,"doesn't eat people","free_production",7952,11,"dog","dog doesn't eat people",0
"1713",81,"is male","free_production",9218,12,"kangaroo","kangaroo is male",0
"1714",81,"doesn't attack swimmers","free_production",4271,13,"dolphin","dolphin doesn't attack swimmers",0
"1715",81,"has wings","free_production",11968,14,"bat","bat has wings",0
"1716",81,"has a mane","free_production",7053,15,"horse","horse has a mane",0
"1717",81,"has a pouch","free_production",5003,16,"kangaroo","kangaroo has a pouch",1
"1718",81,"doesn't have beautiful feathers","free_production",51704,17,"hamster","hamster doesn't have beautiful feathers",0
"1719",81,"lays eggs","free_production",4054,18,"chicken","chicken lays eggs",0
"1720",81,"eats people","free_production",8681,19,"shark","shark eats people",0
"1721",81,"is red","free_production",6026,20,"redbird","redbird is red",0
"1722",81,"is white","free_production",4124,21,"duck","duck is white",0
"1723",82,"carries Lyme disease","free_production",39327,1,"mosquito","mosquito carries Lyme disease",0
"1724",82,"is red","free_production",18748,2,"cat","cat is red",0
"1725",82,"carries malaria","free_production",8546,3,"mosquito","mosquito carries malaria",1
"1726",82,"has beautiful feathers","free_production",31150,4,"peacock","peacock has beautiful feathers",1
"1727",82,"has a pouch","free_production",28197,5,"kangaroo","kangaroo has a pouch",1
"1728",82,"attacks swimmers","free_production",10911,6,"shark","shark attacks swimmers",1
"1729",82,"eats people","free_production",9646,7,"lion","lion eats people",0
"1730",82,"lays eggs","free_production",21449,8,"chicken","chicken lays eggs",0
"1731",82,"has a mane","free_production",16535,9,"lion","lion has a mane",1
"1732",82,"has spots","free_production",22008,10,"zebra","zebra has spots",0
"1733",82,"is full-grown","free_production",19868,11,"dog","dog is full-grown",0
"1734",82,"has wings","free_production",9543,12,"eagle","eagle has wings",0
"1735",82,"is juvenile","free_production",7613,13,"horse","horse is juvenile",0
"1736",82,"doesn't eat people","free_production",7123,14,"dog","dog doesn't eat people",0
"1737",82,"is male","free_production",7040,15,"donkey","donkey is male",0
"1738",82,"is female","free_production",21590,16,"hen","hen is female",0
"1739",82,"doesn't carry Lyme disease","free_production",16119,17,"cat","cat doesn't carry Lyme disease",0
"1740",82,"doesn't carry malaria","free_production",7908,18,"dog","dog doesn't carry malaria",0
"1741",82,"doesn't attack swimmers","free_production",8353,19,"monkey","monkey doesn't attack swimmers",0
"1742",82,"is white","free_production",16392,20,"polarbear","polarbear is white",0
"1743",82,"doesn't have beautiful feathers","free_production",28927,21,"ostrich","ostrich doesn't have beautiful feathers",0
"1744",83,"doesn't eat people","free_production",71744,1,"bird","bird doesn't eat people",0
"1745",83,"is male","free_production",16613,2,"dog","dog is male",0
"1746",83,"is female","free_production",54613,3,"cat","cat is female",0
"1747",83,"has beautiful feathers","free_production",7199,4,"bird","bird has beautiful feathers",0
"1748",83,"carries malaria","free_production",15146,5,"cow","cow carries malaria",0
"1749",83,"lays eggs","free_production",8171,6,"chicken","chicken lays eggs",0
"1750",83,"doesn't carry Lyme disease","free_production",20383,7,"dog","dog doesn't carry Lyme disease",0
"1751",83,"attacks swimmers","free_production",7374,8,"shark","shark attacks swimmers",1
"1752",83,"doesn't have beautiful feathers","free_production",13758,9,"crow","crow doesn't have beautiful feathers",0
"1753",83,"doesn't carry malaria","free_production",14134,10,"beetle","beetle doesn't carry malaria",0
"1754",83,"is juvenile","free_production",33617,11,"dog","dog is juvenile",0
"1755",83,"has wings","free_production",7458,12,"bird","bird has wings",0
"1756",83,"has a mane","free_production",6531,13,"horse","horse has a mane",0
"1757",83,"is red","free_production",5610,14,"bird","bird is red",0
"1758",83,"is white","free_production",7533,15,"swan","swan is white",1
"1759",83,"has spots","free_production",5298,16,"dog","dog has spots",0
"1760",83,"is full-grown","free_production",21102,17,"elephant","elephant is full-grown",0
"1761",83,"carries Lyme disease","free_production",17252,18,"rat","rat carries Lyme disease",0
"1762",83,"has a pouch","free_production",25300,19,"kangaroo","kangaroo has a pouch",1
"1763",83,"doesn't attack swimmers","free_production",8972,20,"whale","whale doesn't attack swimmers",0
"1764",83,"eats people","free_production",11858,21,"tiger","tiger eats people",1
"1765",84,"has spots","free_production",10906,1,"giraffe","giraffe has spots",0
"1766",84,"has a mane","free_production",4491,2,"horse","horse has a mane",0
"1767",84,"attacks swimmers","free_production",4238,3,"shark","shark attacks swimmers",1
"1768",84,"doesn't carry malaria","free_production",19992,4,"pig","pig doesn't carry malaria",0
"1769",84,"is full-grown","free_production",10493,5,"tiger","tiger is full-grown",0
"1770",84,"is red","free_production",5480,6,"bird","bird is red",0
"1771",84,"doesn't carry Lyme disease","free_production",7733,7,"bird","bird doesn't carry Lyme disease",0
"1772",84,"doesn't attack swimmers","free_production",4377,8,"dolphin","dolphin doesn't attack swimmers",0
"1773",84,"has a pouch","free_production",5330,9,"kangaroo","kangaroo has a pouch",1
"1774",84,"is juvenile","free_production",187765,10,"bear","bear is juvenile",0
"1775",84,"is male","free_production",514311,11,"lion","lion is male",1
"1776",84,"is white","free_production",5102,12,"polarbear","polarbear is white",0
"1777",84,"has beautiful feathers","free_production",4999,13,"toucan","toucan has beautiful feathers",0
"1778",84,"carries malaria","free_production",5238,14,"mosquito","mosquito carries malaria",1
"1779",84,"doesn't eat people","free_production",4384,15,"mice","mice doesn't eat people",0
"1780",84,"carries Lyme disease","free_production",7402,16,"tick","tick carries Lyme disease",1
"1781",84,"lays eggs","free_production",6506,17,"goose","goose lays eggs",0
"1782",84,"has wings","free_production",5050,18,"eagle","eagle has wings",0
"1783",84,"is female","free_production",6894,19,"hippo","hippo is female",0
"1784",84,"doesn't have beautiful feathers","free_production",6351,20,"whale","whale doesn't have beautiful feathers",0
"1785",84,"eats people","free_production",4386,21,"tiger","tiger eats people",1
"1786",85,"carries Lyme disease","free_production",5685,1,"tick","tick carries Lyme disease",1
"1787",85,"is male","free_production",9260,2,"lion","lion is male",1
"1788",85,"doesn't carry Lyme disease","free_production",7042,3,"cow","cow doesn't carry Lyme disease",0
"1789",85,"has spots","free_production",5770,4,"leopard","leopard has spots",1
"1790",85,"is full-grown","free_production",6136,5,"giraffe","giraffe is full-grown",0
"1791",85,"is red","free_production",3720,6,"fox","fox is red",0
"1792",85,"is female","free_production",11120,7,"koalabear","koalabear is female",0
"1793",85,"is white","free_production",7590,8,"polarbear","polarbear is white",0
"1794",85,"attacks swimmers","free_production",4129,9,"shark","shark attacks swimmers",1
"1795",85,"eats people","free_production",12464,10,"lion","lion eats people",0
"1796",85,"has a mane","free_production",5160,11,"horse","horse has a mane",0
"1797",85,"doesn't eat people","free_production",5176,12,"dog","dog doesn't eat people",0
"1798",85,"carries malaria","free_production",10018,13,"mosquito","mosquito carries malaria",1
"1799",85,"doesn't have beautiful feathers","free_production",18066,14,"cardinal","cardinal doesn't have beautiful feathers",0
"1800",85,"has beautiful feathers","free_production",7798,15,"peacock","peacock has beautiful feathers",1
"1801",85,"has wings","free_production",4610,16,"bird","bird has wings",0
"1802",85,"is juvenile","free_production",5686,17,"pony","pony is juvenile",0
"1803",85,"doesn't carry malaria","free_production",4394,18,"cat","cat doesn't carry malaria",0
"1804",85,"lays eggs","free_production",5006,19,"cow","cow lays eggs",0
"1805",85,"has a pouch","free_production",5233,20,"koalabear","koalabear has a pouch",0
"1806",85,"doesn't attack swimmers","free_production",9111,21,"leopard","leopard doesn't attack swimmers",0
"1807",86,"lays eggs","free_production",8874,1,"chicken","chicken lays eggs",0
"1808",86,"doesn't attack swimmers","free_production",7459,2,"dolphin","dolphin doesn't attack swimmers",0
"1809",86,"is juvenile","free_production",14654,3,"chimpanzee","chimpanzee is juvenile",0
"1810",86,"has beautiful feathers","free_production",7322,4,"macaw","macaw has beautiful feathers",0
"1811",86,"is female","free_production",4747,5,"cow","cow is female",0
"1812",86,"doesn't eat people","free_production",8848,6,"butterfly","butterfly doesn't eat people",0
"1813",86,"carries malaria","free_production",4326,7,"mosquito","mosquito carries malaria",1
"1814",86,"is full-grown","free_production",4069,8,"elephant","elephant is full-grown",0
"1815",86,"attacks swimmers","free_production",3826,9,"shark","shark attacks swimmers",1
"1816",86,"eats people","free_production",5661,10,"crocodile","crocodile eats people",0
"1817",86,"doesn't have beautiful feathers","free_production",17578,11,"wasp","wasp doesn't have beautiful feathers",0
"1818",86,"has spots","free_production",3634,12,"giraffe","giraffe has spots",0
"1819",86,"carries Lyme disease","free_production",3896,13,"tick","tick carries Lyme disease",1
"1820",86,"doesn't carry malaria","free_production",19908,14,"polarbear","polarbear doesn't carry malaria",0
"1821",86,"has wings","free_production",4041,15,"eagle","eagle has wings",0
"1822",86,"is male","free_production",4069,16,"bull","bull is male",0
"1823",86,"has a pouch","free_production",4055,17,"kangaroo","kangaroo has a pouch",1
"1824",86,"is white","free_production",6763,18,"polarbear","polarbear is white",0
"1825",86,"has a mane","free_production",6468,19,"lion","lion has a mane",1
"1826",86,"doesn't carry Lyme disease","free_production",11643,20,"turtle","turtle doesn't carry Lyme disease",0
"1827",86,"is red","free_production",3861,21,"cardinal","cardinal is red",1
"1828",87,"is female","free_production",8991,1,"deer","deer is female",0
"1829",87,"is male","free_production",5882,2,"dog","dog is male",0
"1830",87,"has beautiful feathers","free_production",5010,3,"peacock","peacock has beautiful feathers",1
"1831",87,"attacks swimmers","free_production",4438,4,"shark","shark attacks swimmers",1
"1832",87,"lays eggs","free_production",5772,5,"chicken","chicken lays eggs",0
"1833",87,"is white","free_production",4329,6,"dove","dove is white",0
"1834",87,"has wings","free_production",4070,7,"eagle","eagle has wings",0
"1835",87,"carries Lyme disease","free_production",11286,8,"tick","tick carries Lyme disease",1
"1836",87,"doesn't attack swimmers","free_production",6734,9,"dolphin","dolphin doesn't attack swimmers",0
"1837",87,"doesn't carry Lyme disease","free_production",15974,10,"spider","spider doesn't carry Lyme disease",0
"1838",87,"eats people","free_production",8194,11,"lion","lion eats people",0
"1839",87,"carries malaria","free_production",7526,12,"mosquito","mosquito carries malaria",1
"1840",87,"doesn't carry malaria","free_production",5236,13,"fly","fly doesn't carry malaria",0
"1841",87,"has a pouch","free_production",6596,14,"kangaroo","kangaroo has a pouch",1
"1842",87,"doesn't eat people","free_production",15313,15,"cat","cat doesn't eat people",0
"1843",87,"is full-grown","free_production",7721,16,"dog","dog is full-grown",0
"1844",87,"is juvenile","free_production",11867,17,"cub","cub is juvenile",0
"1845",87,"is red","free_production",7334,18,"redrobin","redrobin is red",0
"1846",87,"has a mane","free_production",17980,19,"horse","horse has a mane",0
"1847",87,"has spots","free_production",6245,20,"poodle","poodle has spots",0
"1848",87,"doesn't have beautiful feathers","free_production",14544,21,"pigeon","pigeon doesn't have beautiful feathers",0
"1849",88,"has a pouch","free_production",8977,1,"kangaroo","kangaroo has a pouch",1
"1850",88,"is juvenile","free_production",13160,2,"kitten","kitten is juvenile",0
"1851",88,"is female","free_production",3670,3,"cat","cat is female",0
"1852",88,"is white","free_production",3727,4,"rabbit","rabbit is white",0
"1853",88,"is male","free_production",5459,5,"dog","dog is male",0
"1854",88,"carries malaria","free_production",4188,6,"mosquito","mosquito carries malaria",1
"1855",88,"has a mane","free_production",3679,7,"horse","horse has a mane",0
"1856",88,"doesn't carry malaria","free_production",11755,8,"snake","snake doesn't carry malaria",0
"1857",88,"attacks swimmers","free_production",5506,9,"shark","shark attacks swimmers",1
"1858",88,"is full-grown","free_production",9039,10,"elephant","elephant is full-grown",0
"1859",88,"doesn't eat people","free_production",11844,11,"giraffe","giraffe doesn't eat people",0
"1860",88,"lays eggs","free_production",3826,12,"duck","duck lays eggs",0
"1861",88,"doesn't have beautiful feathers","free_production",5721,13,"crow","crow doesn't have beautiful feathers",0
"1862",88,"has wings","free_production",21214,14,"dove","dove has wings",0
"1863",88,"doesn't carry Lyme disease","free_production",15181,15,"caterpillar","caterpillar doesn't carry Lyme disease",0
"1864",88,"eats people","free_production",8937,16,"alligator","alligator eats people",0
"1865",88,"carries Lyme disease","free_production",4688,17,"tick","tick carries Lyme disease",1
"1866",88,"doesn't attack swimmers","free_production",12941,18,"flounder","flounder doesn't attack swimmers",0
"1867",88,"has spots","free_production",3905,19,"cheetah","cheetah has spots",0
"1868",88,"has beautiful feathers","free_production",3671,20,"peacock","peacock has beautiful feathers",1
"1869",88,"is red","free_production",6865,21,"cardinal","cardinal is red",1
"1870",89,"is white","free_production",21928,1,"polarbear","polarbear is white",0
"1871",89,"lays eggs","free_production",6065,2,"chicken","chicken lays eggs",0
"1872",89,"doesn't carry Lyme disease","free_production",28940,3,"cat","cat doesn't carry Lyme disease",0
"1873",89,"eats people","free_production",10562,4,"lion","lion eats people",0
"1874",89,"is full-grown","free_production",8177,5,"racoon","racoon is full-grown",0
"1875",89,"has spots","free_production",11819,6,"cheetah","cheetah has spots",0
"1876",89,"doesn't eat people","free_production",10119,7,"turtle","turtle doesn't eat people",0
"1877",89,"doesn't carry malaria","free_production",7273,8,"dog","dog doesn't carry malaria",0
"1878",89,"carries malaria","free_production",5881,9,"mosquito","mosquito carries malaria",1
"1879",89,"is juvenile","free_production",11065,10,"redpanda","redpanda is juvenile",0
"1880",89,"is red","free_production",16675,11,"butterfly","butterfly is red",0
"1881",89,"carries Lyme disease","free_production",7889,12,"tick","tick carries Lyme disease",1
"1882",89,"has beautiful feathers","free_production",59988,13,"peacock","peacock has beautiful feathers",1
"1883",89,"doesn't have beautiful feathers","free_production",31362,14,"crow","crow doesn't have beautiful feathers",0
"1884",89,"has a mane","free_production",6193,15,"horse","horse has a mane",0
"1885",89,"doesn't attack swimmers","free_production",10393,16,"dolphin","dolphin doesn't attack swimmers",0
"1886",89,"is female","free_production",12066,17,"pig","pig is female",0
"1887",89,"has wings","free_production",8025,18,"eagle","eagle has wings",0
"1888",89,"attacks swimmers","free_production",4481,19,"shark","shark attacks swimmers",1
"1889",89,"is male","free_production",12873,20,"bull","bull is male",0
"1890",89,"has a pouch","free_production",4353,21,"kangaroo","kangaroo has a pouch",1
"1891",90,"is male","free_production",5807,1,"bull","bull is male",0
"1892",90,"has wings","free_production",5091,2,"bee","bee has wings",0
"1893",90,"eats people","free_production",9399,3,"lion","lion eats people",0
"1894",90,"has a pouch","free_production",7943,4,"opossum","opossum has a pouch",0
"1895",90,"is full-grown","free_production",14208,5,"horse","horse is full-grown",0
"1896",90,"doesn't carry malaria","free_production",6167,6,"spider","spider doesn't carry malaria",0
"1897",90,"doesn't have beautiful feathers","free_production",25136,7,"babybird","babybird doesn't have beautiful feathers",0
"1898",90,"lays eggs","free_production",13087,8,"chicken","chicken lays eggs",0
"1899",90,"doesn't attack swimmers","free_production",35935,9,"manatee","manatee doesn't attack swimmers",0
"1900",90,"doesn't eat people","free_production",9385,10,"cow","cow doesn't eat people",0
"1901",90,"is red","free_production",5600,11,"cardinal","cardinal is red",1
"1902",90,"attacks swimmers","free_production",5128,12,"shark","shark attacks swimmers",1
"1903",90,"is white","free_production",6584,13,"swan","swan is white",1
"1904",90,"has a mane","free_production",4856,14,"horse","horse has a mane",0
"1905",90,"is female","free_production",11784,15,"cow","cow is female",0
"1906",90,"is juvenile","free_production",7015,16,"joey","joey is juvenile",0
"1907",90,"carries malaria","free_production",6263,17,"mosquito","mosquito carries malaria",1
"1908",90,"doesn't carry Lyme disease","free_production",9920,18,"butterfly","butterfly doesn't carry Lyme disease",0
"1909",90,"has spots","free_production",3514,19,"leopard","leopard has spots",1
"1910",90,"carries Lyme disease","free_production",3152,20,"tick","tick carries Lyme disease",1
"1911",90,"has beautiful feathers","free_production",30808,21,"peacock","peacock has beautiful feathers",1
"1912",91,"has spots","free_production",12406,1,"salamander","salamander has spots",0
"1913",91,"doesn't eat people","free_production",11779,2,"sloth","sloth doesn't eat people",0
"1914",91,"lays eggs","free_production",6545,3,"chicken","chicken lays eggs",0
"1915",91,"is red","free_production",6853,4,"bird","bird is red",0
"1916",91,"is full-grown","free_production",5139,5,"tiger","tiger is full-grown",0
"1917",91,"is juvenile","free_production",4405,6,"cub","cub is juvenile",0
"1918",91,"attacks swimmers","free_production",10765,7,"shark","shark attacks swimmers",1
"1919",91,"has a mane","free_production",7860,8,"lion","lion has a mane",1
"1920",91,"doesn't attack swimmers","free_production",11244,9,"penguin","penguin doesn't attack swimmers",0
"1921",91,"has wings","free_production",5015,10,"butterfly","butterfly has wings",0
"1922",91,"is male","free_production",4595,11,"donkey","donkey is male",0
"1923",91,"is female","free_production",12534,12,"tasmaniandevil","tasmaniandevil is female",0
"1924",91,"carries malaria","free_production",7522,13,"mosquito","mosquito carries malaria",1
"1925",91,"doesn't carry Lyme disease","free_production",16706,14,"butterfly","butterfly doesn't carry Lyme disease",0
"1926",91,"doesn't have beautiful feathers","free_production",8486,15,"monkey","monkey doesn't have beautiful feathers",0
"1927",91,"doesn't carry malaria","free_production",6857,16,"lynx","lynx doesn't carry malaria",0
"1928",91,"is white","free_production",5083,17,"polarbear","polarbear is white",0
"1929",91,"carries Lyme disease","free_production",4504,18,"tick","tick carries Lyme disease",1
"1930",91,"has beautiful feathers","free_production",4126,19,"bird","bird has beautiful feathers",0
"1931",91,"has a pouch","free_production",4752,20,"kangaroo","kangaroo has a pouch",1
"1932",91,"eats people","free_production",5414,21,"tiger","tiger eats people",1
"1933",92,"carries Lyme disease","free_production",11663,1,"tick","tick carries Lyme disease",1
"1934",92,"is white","free_production",14555,2,"opossum","opossum is white",0
"1935",92,"has a pouch","free_production",8085,3,"kangaroo","kangaroo has a pouch",1
"1936",92,"is red","free_production",7786,4,"ladybug","ladybug is red",0
"1937",92,"is female","free_production",8007,5,"doe","doe is female",0
"1938",92,"is juvenile","free_production",6757,6,"calf","calf is juvenile",0
"1939",92,"doesn't have beautiful feathers","free_production",6770,7,"crow","crow doesn't have beautiful feathers",0
"1940",92,"lays eggs","free_production",5959,8,"chicken","chicken lays eggs",0
"1941",92,"has a mane","free_production",5631,9,"horse","horse has a mane",0
"1942",92,"is male","free_production",5433,10,"lion","lion is male",1
"1943",92,"carries malaria","free_production",10448,11,"mosquito","mosquito carries malaria",1
"1944",92,"has wings","free_production",9063,12,"bat","bat has wings",0
